id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
644000115,20140923T000000,1765000.000000,4,3.250000,3980,10249,2.000000,0,0,3,10,3980,0,2011,0,98004,47.587300,-122.196000,2450,10912
4157600180,20150223T000000,598780.000000,4,2.250000,3040,12160,1.000000,0,0,4,7,1520,1520,1963,0,98007,47.591100,-122.133000,2560,12090
1099610260,20140826T000000,212000.000000,4,1.750000,1250,12705,1.000000,0,0,4,7,1250,0,1971,0,98023,47.302000,-122.382000,1390,8550
3972300100,20141229T000000,459500.000000,4,2.500000,2060,8968,1.000000,0,0,4,7,1190,870,1975,0,98155,47.768600,-122.317000,1350,8972
3827600040,20140520T000000,749950.000000,3,2.500000,2770,10773,2.000000,0,2,3,9,2770,0,1992,0,98008,47.575400,-122.120000,2530,10423
5636000210,20150223T000000,359999.000000,5,3.000000,2680,9624,2.000000,0,0,3,7,1870,810,1995,0,98010,47.327900,-122.006000,1860,9921
9412710440,20150422T000000,305000.000000,4,2.750000,2030,8600,1.000000,0,0,4,7,1230,800,1977,0,98042,47.394200,-122.160000,1810,8600
7312200120,20140723T000000,450000.000000,3,2.250000,1760,10013,2.000000,0,0,4,8,1760,0,1983,0,98056,47.533600,-122.189000,1810,9768
5498100010,20150324T000000,425000.000000,4,2.500000,1940,4517,1.000000,0,0,3,8,1190,750,2010,0,98028,47.776000,-122.260000,1910,10410
9828202030,20150218T000000,428000.000000,4,2.000000,1300,7200,1.000000,0,0,3,7,1300,0,1958,0,98122,47.616900,-122.294000,1540,6600
2324079057,20150302T000000,650000.000000,3,2.000000,2660,257875,1.000000,0,2,4,8,1530,1130,1976,0,98024,47.553000,-121.887000,1710,64033
3800000160,20140709T000000,590000.000000,3,2.500000,2650,9380,1.000000,0,0,5,8,1680,970,1975,0,98155,47.775600,-122.273000,2310,9600
1794500870,20150327T000000,710000.000000,3,1.000000,1400,2250,1.500000,0,0,3,7,1400,0,1909,0,98119,47.637300,-122.358000,1630,3600
9523100458,20140617T000000,549000.000000,2,2.500000,1380,953,3.000000,0,0,3,9,1380,0,2006,0,98103,47.665400,-122.355000,1430,3400
2771601940,20150504T000000,850000.000000,3,1.000000,2280,4600,1.000000,0,2,3,8,1250,1030,1936,0,98119,47.637800,-122.372000,1910,4000
97600140,20140729T000000,800000.000000,4,2.500000,2930,5000,2.000000,0,0,3,9,2760,170,2007,0,98006,47.542400,-122.120000,3230,5778
7202290180,20150102T000000,476000.000000,3,2.500000,1440,3840,2.000000,0,0,3,7,1440,0,2001,0,98053,47.687300,-122.043000,1600,3131
2597531110,20140909T000000,812500.000000,4,2.500000,2750,10159,2.000000,0,0,3,10,2750,0,1991,0,98006,47.542600,-122.135000,3160,10159
2592400140,20150211T000000,386500.000000,3,1.750000,1520,7350,1.000000,0,0,4,7,1140,380,1972,0,98034,47.716700,-122.170000,1380,7350
2767604067,20140820T000000,530000.000000,3,3.250000,1510,1125,3.000000,0,0,3,8,1510,0,2006,0,98107,47.671100,-122.390000,1390,1174
2927600675,20140609T000000,480000.000000,4,1.750000,2220,6500,2.000000,0,3,4,8,2220,0,1964,0,98166,47.451900,-122.375000,2430,11600
1443500905,20150205T000000,219950.000000,3,1.000000,1020,4960,1.500000,0,0,3,6,920,100,1926,0,98118,47.532800,-122.275000,1230,7335
7708200180,20140710T000000,535000.000000,5,3.250000,2850,4551,2.000000,0,0,3,8,2370,480,2006,0,98059,47.491600,-122.144000,2850,4849
2025700730,20140502T000000,287200.000000,3,3.000000,1850,19966,1.000000,0,0,4,7,1090,760,1992,0,98038,47.349300,-122.034000,1410,6715
8039900130,20140730T000000,458000.000000,3,1.500000,1570,12196,1.000000,0,0,4,7,1570,0,1972,0,98045,47.486600,-121.786000,1740,12196
4112100165,20150317T000000,475000.000000,3,3.000000,2010,2554,2.000000,0,0,3,7,1860,150,2001,0,98118,47.552500,-122.269000,1370,5100
8019200823,20150209T000000,259000.000000,4,1.500000,1810,9000,1.500000,0,0,3,7,1810,0,1960,0,98168,47.491100,-122.322000,1520,9780
5126900200,20150429T000000,162248.000000,2,1.000000,800,8960,1.000000,0,0,4,6,800,0,1944,0,98058,47.475600,-122.174000,850,8082
1056200010,20140902T000000,750000.000000,3,1.750000,1590,8285,1.000000,0,0,4,8,1590,0,1956,0,98004,47.585500,-122.194000,1970,8970
1423089134,20140815T000000,590000.000000,3,2.250000,2680,41250,2.000000,0,0,3,7,2680,0,1984,0,98045,47.481700,-121.749000,1940,47044
3885805035,20150508T000000,687500.000000,2,1.000000,1040,7200,1.000000,0,0,4,6,1040,0,1955,0,98033,47.682300,-122.203000,1640,7200
5415300060,20140813T000000,435000.000000,6,3.500000,2400,8620,2.000000,0,0,3,8,1640,760,1987,0,98034,47.715200,-122.162000,1940,7350
126039599,20150326T000000,475000.000000,4,2.250000,1800,7200,1.000000,0,0,3,7,1230,570,1979,0,98177,47.771700,-122.376000,2260,7498
2887700826,20140529T000000,510000.000000,3,1.500000,2240,3800,2.000000,0,0,3,8,1370,870,1929,0,98115,47.688700,-122.307000,1690,4275
4019300906,20140724T000000,685000.000000,5,2.500000,2670,14455,2.000000,0,0,5,9,2670,0,1958,0,98155,47.756500,-122.284000,1810,14455
6821101285,20140814T000000,819000.000000,3,1.750000,1850,6000,1.500000,0,0,3,8,1650,200,1913,1999,98199,47.652800,-122.401000,1540,6000
7655900038,20150414T000000,296000.000000,2,1.000000,1370,8400,1.000000,0,0,3,7,1370,0,1948,0,98133,47.734400,-122.336000,1330,8396
3885808210,20150120T000000,1000000.000000,3,2.500000,2044,5610,2.000000,0,0,4,9,2044,0,1996,0,98033,47.679100,-122.209000,2440,5610
9358001566,20150213T000000,400000.000000,2,2.500000,1410,1281,2.000000,0,0,3,8,1090,320,2008,0,98126,47.565900,-122.370000,1410,2550
2473250280,20140826T000000,265000.000000,4,2.250000,2300,9100,1.000000,0,0,3,7,1280,1020,1977,0,98058,47.457600,-122.160000,1640,9100
1370804480,20140929T000000,560000.000000,2,1.750000,970,4233,1.000000,0,0,4,7,970,0,1944,0,98199,47.638400,-122.400000,1340,4233
1428001160,20150420T000000,550000.000000,3,1.750000,1890,100623,1.000000,0,3,3,8,1890,0,1978,0,98053,47.645400,-121.978000,2110,50529
3278611450,20150326T000000,496800.000000,4,2.250000,1850,2340,2.500000,0,0,3,8,1850,0,2014,0,98126,47.543000,-122.372000,1850,2340
546000930,20140630T000000,669500.000000,4,2.250000,2500,4046,1.500000,0,0,4,7,1520,980,1940,0,98117,47.688200,-122.382000,1410,4046
3905100220,20140528T000000,535000.000000,3,2.500000,1720,4006,2.000000,0,0,3,8,1720,0,1994,0,98029,47.569000,-122.007000,1780,3974
7550800945,20141007T000000,526000.000000,2,1.000000,1450,4500,1.500000,0,0,4,7,1450,0,1921,0,98107,47.673900,-122.396000,1470,5000
1529300435,20141120T000000,440000.000000,3,1.000000,1610,5500,1.500000,0,0,3,7,1610,0,1903,1973,98103,47.698000,-122.351000,1200,5701
2976800700,20140522T000000,301350.000000,3,3.000000,1860,7440,1.000000,0,0,5,7,1040,820,1954,0,98178,47.503500,-122.255000,1490,8160
7967600285,20141211T000000,449888.000000,3,2.250000,2520,78408,2.000000,0,0,3,9,2520,0,1988,0,98001,47.351400,-122.279000,1490,29972
2553300120,20150504T000000,629500.000000,3,2.000000,2020,10584,1.000000,0,0,3,10,2020,0,1994,0,98075,47.585100,-122.028000,3030,9870
3277800845,20140711T000000,370000.000000,3,1.000000,1170,1105,1.000000,0,0,3,7,1170,0,1965,0,98126,47.544800,-122.375000,1380,1399
1807900300,20141217T000000,830000.000000,6,3.000000,2530,9000,1.000000,0,0,3,6,2530,0,1978,0,98033,47.671600,-122.199000,1886,6000
4101410050,20150421T000000,675000.000000,4,1.750000,1900,8800,1.000000,0,0,3,8,1140,760,1975,0,98033,47.657900,-122.197000,2280,8800
7192200040,20141001T000000,280000.000000,4,1.000000,1880,6288,1.000000,0,0,3,7,1120,760,1974,0,98178,47.510100,-122.259000,1880,6334
8691450120,20150227T000000,908990.000000,4,2.750000,3530,6844,2.000000,0,0,3,10,3530,0,2014,0,98075,47.597500,-121.985000,3530,10038
2771604640,20150313T000000,700000.000000,4,1.500000,2470,6000,1.500000,0,0,3,7,1480,990,1940,0,98199,47.636500,-122.391000,2140,4000
8731900200,20140807T000000,320000.000000,4,2.750000,2640,7500,1.000000,0,0,3,8,1620,1020,1967,0,98023,47.313500,-122.369000,1980,7875
7300400320,20150424T000000,340000.000000,4,2.500000,2810,6481,2.000000,0,0,3,9,2810,0,1998,0,98092,47.333000,-122.172000,2660,6958
4123800320,20150206T000000,176000.000000,3,3.250000,1340,5434,2.000000,0,0,3,7,1340,0,1986,0,98038,47.377900,-122.045000,1670,6203
3622059155,20140523T000000,235000.000000,4,2.500000,1810,39639,1.000000,0,0,3,7,1230,580,1970,0,98042,47.347200,-122.110000,1810,44866
2826049117,20140528T000000,438750.000000,3,1.750000,1610,6480,1.000000,0,0,4,7,1610,0,1947,0,98125,47.713700,-122.307000,1230,8040
6072500490,20140801T000000,423800.000000,3,2.500000,1940,7415,2.000000,0,0,3,8,1940,0,1965,0,98006,47.542000,-122.176000,1940,8425
8029650040,20140519T000000,373000.000000,3,2.500000,1670,3565,2.000000,0,0,3,7,1670,0,1999,0,98072,47.762300,-122.161000,1510,3770
319500570,20140505T000000,780000.000000,4,2.500000,2730,10281,2.000000,0,2,3,9,2730,0,1996,0,98074,47.622700,-122.029000,2750,7220
8078600330,20140708T000000,580000.000000,3,2.250000,1940,5980,1.000000,0,0,3,7,1520,420,1987,0,98027,47.547600,-122.075000,1910,6309
1795500060,20141021T000000,198400.000000,3,1.000000,1040,8645,1.000000,0,0,4,7,1040,0,1962,0,98042,47.363100,-122.116000,1290,8645
687600110,20141020T000000,778000.000000,3,2.250000,2260,33080,1.000000,0,0,5,9,1690,570,1974,0,98005,47.638600,-122.183000,3020,35291
3022039069,20150326T000000,300000.000000,3,1.000000,1290,12415,1.500000,0,0,3,6,1290,0,1908,0,98070,47.371900,-122.461000,1620,12415
1604601801,20150217T000000,539000.000000,3,2.750000,2130,1400,2.000000,0,0,3,9,1080,1050,2010,0,98118,47.566100,-122.290000,1520,3132
6204000040,20140610T000000,608000.000000,4,2.750000,2490,9714,1.000000,0,0,4,8,1400,1090,1983,0,98011,47.749600,-122.201000,2060,15300
7237500390,20141110T000000,1570000.000000,5,4.500000,6070,14731,2.000000,0,0,3,11,6070,0,2004,0,98059,47.530600,-122.134000,4750,13404
425400070,20140717T000000,238000.000000,3,1.500000,1610,6132,1.000000,0,2,4,7,1090,520,1959,0,98056,47.501700,-122.174000,1650,6132
2473350710,20141027T000000,390000.000000,4,1.750000,2330,8364,1.000000,0,0,4,8,2330,0,1968,0,98058,47.456800,-122.146000,2180,9630
7527200360,20140611T000000,545000.000000,3,2.500000,2180,15693,1.000000,0,0,4,8,1850,330,1979,0,98075,47.592000,-122.082000,2270,24000
1402620120,20150512T000000,440000.000000,4,2.500000,2410,7517,2.000000,0,0,3,8,2410,0,1983,0,98058,47.438800,-122.142000,2420,8095
7340600735,20140603T000000,285000.000000,3,1.750000,2880,18296,1.000000,0,0,3,8,1580,1300,1958,0,98168,47.488100,-122.281000,1380,9592
3832710960,20140923T000000,260000.000000,3,2.000000,1810,7209,1.000000,0,0,4,7,1240,570,1978,0,98032,47.365600,-122.278000,1750,7209
2770603523,20150422T000000,530000.000000,3,2.500000,1410,1250,2.000000,0,0,3,8,1140,270,2010,0,98119,47.651500,-122.375000,1720,2825
1926059236,20141010T000000,799950.000000,5,3.750000,3760,4702,2.000000,0,0,3,9,2780,980,2014,0,98034,47.720200,-122.223000,2950,5981
8658300510,20150419T000000,410500.000000,4,2.500000,1980,5000,2.000000,0,0,3,8,1980,0,2008,0,98014,47.649200,-121.908000,1400,8500
1233100601,20141024T000000,360000.000000,2,1.000000,840,7414,1.000000,0,0,4,6,840,0,1928,0,98033,47.677100,-122.172000,1740,9784
3456000160,20140623T000000,800000.000000,3,2.250000,2380,11824,1.000000,0,0,4,9,1450,930,1972,0,98040,47.537100,-122.218000,2750,11491
1402600040,20140825T000000,330000.000000,4,2.250000,2430,7490,2.000000,0,0,3,8,2430,0,1983,0,98058,47.440600,-122.139000,2070,7469
7614100020,20141017T000000,265000.000000,3,2.500000,1340,10290,1.000000,0,0,4,7,1140,200,1981,0,98042,47.355300,-122.149000,1760,7903
4322300010,20140606T000000,294700.000000,3,2.000000,1970,9600,1.000000,0,0,4,7,1300,670,1967,0,98003,47.282400,-122.301000,1710,7703
1117200170,20140919T000000,715000.000000,4,3.500000,3260,110579,2.000000,0,0,3,10,3260,0,1997,0,98053,47.643600,-121.997000,3470,97895
1189000180,20140910T000000,525000.000000,2,1.000000,1510,3360,1.000000,0,0,3,7,880,630,1924,0,98122,47.613500,-122.297000,1330,3360
2891400410,20150227T000000,369000.000000,3,2.250000,1820,99752,1.000000,0,0,4,7,1820,0,1969,0,98092,47.283800,-122.006000,1850,117612
625049313,20140902T000000,460000.000000,3,1.000000,1140,4600,1.000000,0,0,3,7,1140,0,1942,0,98103,47.689700,-122.337000,1370,5000
2249500367,20141021T000000,736000.000000,3,2.500000,1980,2975,3.000000,0,2,3,8,1980,0,1993,0,98109,47.629400,-122.344000,1980,3144
306000565,20140825T000000,290000.000000,2,1.500000,1020,1275,3.000000,0,0,3,8,1020,0,2008,0,98103,47.700300,-122.346000,980,1415
8018600655,20150326T000000,280000.000000,4,3.000000,2460,9606,1.000000,0,0,3,8,2460,0,2012,0,98168,47.488900,-122.317000,1730,7500
1822350180,20141211T000000,375000.000000,3,2.250000,1330,8004,2.000000,0,0,3,7,1330,0,1985,0,98034,47.709800,-122.217000,1300,7971
1042700060,20140516T000000,804995.000000,5,1.500000,3360,5402,2.000000,0,0,3,9,3360,0,2014,0,98074,47.606700,-122.053000,3360,5415
7853302180,20150409T000000,451000.000000,4,2.500000,2320,5375,2.000000,0,0,3,7,2320,0,2006,0,98065,47.541500,-121.883000,2060,5395
7856600900,20140616T000000,825000.000000,4,2.500000,2810,9800,1.000000,0,0,4,8,1710,1100,1973,0,98006,47.565700,-122.149000,2800,9800
6744700424,20140626T000000,537000.000000,3,3.000000,2410,7479,2.000000,0,2,3,7,2410,0,1942,1988,98155,47.739400,-122.288000,2610,7479
853400240,20150325T000000,847000.000000,6,2.500000,3010,17864,2.000000,0,0,3,8,3010,0,1969,0,98177,47.720900,-122.372000,2560,11532
7430200100,20140514T000000,1222500.000000,4,3.500000,4910,9444,1.500000,0,0,3,11,3110,1800,2007,0,98074,47.650200,-122.066000,4560,11063
7853360620,20140701T000000,425000.000000,3,2.500000,1950,5689,2.000000,0,0,3,7,1950,0,2009,0,98065,47.515800,-121.873000,2190,5653
8731902340,20140918T000000,275000.000000,4,1.750000,1960,6177,1.000000,0,0,4,8,1960,0,1967,0,98023,47.313100,-122.383000,2010,8162
926069142,20141124T000000,480000.000000,4,2.500000,2870,35757,2.000000,0,0,4,9,2870,0,1977,0,98077,47.756800,-122.050000,2700,41221
4058800875,20140624T000000,343500.000000,4,1.750000,1760,6204,1.000000,0,2,4,7,1180,580,1950,0,98178,47.504500,-122.240000,1990,6240
2626069030,20150209T000000,1940000.000000,4,5.750000,7220,223462,2.000000,0,4,3,12,6220,1000,2000,0,98053,47.709700,-122.013000,2680,7593
3298200320,20140624T000000,445000.000000,4,1.750000,1250,7400,1.000000,0,0,5,6,1250,0,1959,0,98008,47.620000,-122.120000,990,7600
8677300550,20140515T000000,592500.000000,4,2.500000,2240,12032,1.000000,0,0,3,9,2240,0,1983,0,98074,47.614300,-122.017000,2520,12368
586470350,20150403T000000,342000.000000,3,2.500000,2430,5715,2.000000,0,0,3,7,2430,0,1999,0,98030,47.371800,-122.168000,3040,5702
925069111,20150507T000000,568000.000000,3,1.750000,1760,235224,1.000000,0,0,3,7,1760,0,1973,0,98053,47.673500,-122.041000,2320,87120
2770604615,20141121T000000,735000.000000,4,2.000000,1640,6000,1.500000,0,0,4,9,1640,0,1911,0,98119,47.650500,-122.375000,1900,6000
4037000080,20140615T000000,416000.000000,3,1.000000,1110,12150,1.000000,0,0,4,7,1110,0,1957,0,98008,47.603400,-122.122000,1490,8200
538000030,20140730T000000,272500.000000,3,2.000000,1540,6250,1.000000,0,0,3,7,1540,0,1998,0,98038,47.353900,-122.025000,2070,6250
1338800785,20150306T000000,1234000.000000,4,3.000000,2660,4600,1.500000,0,0,3,8,1820,840,1906,2002,98112,47.625800,-122.305000,2350,4600
7994700030,20141023T000000,201000.000000,5,1.750000,1660,78408,1.500000,0,0,3,6,1660,0,1915,0,98065,47.529000,-121.837000,1660,78408
1687900520,20140929T000000,673000.000000,4,2.250000,2590,8190,2.000000,0,0,4,8,2590,0,1980,0,98006,47.561900,-122.125000,2260,8335
2767601752,20140707T000000,510000.000000,3,2.500000,1420,1237,3.000000,0,0,3,8,1420,0,2014,0,98107,47.674000,-122.387000,1510,2501
2883201055,20140910T000000,875000.000000,4,1.000000,1670,4600,1.500000,0,0,5,8,1670,0,1906,0,98103,47.683800,-122.332000,1820,4600
8802400906,20140829T000000,244000.000000,3,1.750000,1540,8885,1.000000,0,0,4,7,1440,100,1980,0,98031,47.403100,-122.201000,1540,12734
8122600020,20140521T000000,200000.000000,4,1.000000,1310,5200,1.500000,0,0,3,6,1160,150,1945,0,98126,47.538400,-122.370000,1090,5180
820000018,20141014T000000,387500.000000,3,3.250000,1860,2218,3.000000,0,0,3,8,1860,0,2001,0,98125,47.718500,-122.313000,1860,2218
9187200275,20150420T000000,905000.000000,4,2.250000,2240,5000,2.000000,0,0,3,8,1770,470,1900,2014,98122,47.602700,-122.295000,2120,5000
9122001231,20150403T000000,585444.000000,6,3.750000,2740,6924,1.000000,0,2,3,7,1640,1100,1962,0,98144,47.581600,-122.296000,1940,6000
2767603591,20140804T000000,475000.000000,3,2.500000,1320,1310,3.000000,0,0,3,8,1320,0,2006,0,98107,47.671900,-122.380000,1350,1250
1788900230,20150403T000000,199950.000000,3,1.000000,840,9480,1.000000,0,0,3,6,840,0,1960,0,98023,47.327700,-122.341000,840,9420
3768000030,20140714T000000,325000.000000,3,1.750000,1010,7171,1.000000,0,0,4,7,1010,0,1967,0,98034,47.731700,-122.231000,1250,7560
1245000865,20150408T000000,620000.000000,3,2.250000,1990,6256,1.000000,0,0,3,7,1390,600,1960,0,98033,47.690300,-122.206000,2080,9300
3330500075,20150424T000000,465000.000000,3,1.000000,930,3348,1.000000,0,0,4,6,930,0,1926,0,98118,47.553200,-122.277000,1210,3348
8651400680,20140813T000000,179000.000000,3,1.000000,920,5200,1.000000,0,0,4,6,920,0,1969,0,98042,47.360300,-122.085000,920,5200
8944550140,20140519T000000,433500.000000,3,2.500000,2200,3360,2.000000,0,0,3,8,2200,0,2009,0,98118,47.541800,-122.287000,2130,3423
685000115,20141007T000000,2150000.000000,8,6.000000,4340,9415,2.000000,0,0,3,8,4340,0,1967,0,98004,47.631600,-122.202000,2050,9100
7732400280,20140514T000000,802000.000000,3,2.500000,2580,13096,2.000000,0,0,3,9,2580,0,1986,0,98052,47.661600,-122.144000,2580,7988
8100000060,20140729T000000,208000.000000,3,1.750000,1070,7200,1.000000,0,0,3,7,1070,0,1994,0,98010,47.313400,-122.023000,1480,7200
217500135,20150421T000000,450000.000000,4,2.250000,2040,9565,1.000000,0,0,3,8,1400,640,1959,0,98133,47.735600,-122.335000,1890,8580
290000095,20140617T000000,675000.000000,6,1.750000,2740,6360,1.000000,0,3,3,8,1370,1370,1953,0,98146,47.506200,-122.385000,2150,6600
1088000050,20150213T000000,678700.000000,3,1.750000,1970,10548,1.000000,0,0,4,8,1300,670,1973,0,98033,47.666900,-122.179000,2500,8548
3205100010,20141216T000000,406000.000000,3,1.500000,1370,7853,1.000000,0,0,4,7,1370,0,1962,0,98056,47.540900,-122.180000,1730,9465
3630080030,20150224T000000,405000.000000,3,2.500000,1440,2163,2.000000,0,0,3,7,1440,0,2005,0,98029,47.554000,-121.998000,1440,2207
5151600040,20140911T000000,200126.000000,3,2.500000,2040,15463,1.000000,0,0,3,8,1340,700,1968,0,98003,47.333400,-122.322000,2370,12672
4389201021,20140701T000000,1014250.000000,3,1.000000,1640,12855,1.500000,0,0,5,6,1500,140,1920,0,98004,47.616900,-122.212000,2190,11262
3996900575,20141007T000000,259950.000000,2,1.000000,770,6542,1.000000,0,0,3,6,770,0,1948,0,98155,47.747000,-122.301000,1120,8149
2321300325,20150122T000000,810000.000000,4,2.750000,2820,5000,1.500000,0,0,3,8,2170,650,1927,0,98199,47.637600,-122.394000,1740,5000
6388930620,20140710T000000,657000.000000,4,2.500000,2640,25038,2.000000,0,0,4,8,2640,0,1995,0,98056,47.527700,-122.174000,2630,16668
1972201965,20140624T000000,510000.000000,3,2.250000,1420,1309,3.000000,0,0,3,8,1420,0,2006,0,98103,47.653400,-122.346000,1500,1282
3345100251,20150217T000000,429900.000000,4,1.500000,1820,17918,1.000000,0,0,4,8,1190,630,1962,0,98056,47.521000,-122.179000,1890,15241
8910500471,20150217T000000,407000.000000,3,1.000000,1140,7785,1.000000,0,0,3,8,1140,0,1954,0,98177,47.709000,-122.363000,2080,10620
522069022,20140714T000000,599000.000000,5,2.500000,2950,72309,2.000000,0,0,3,8,2950,0,2006,0,98058,47.418600,-122.079000,1480,56192
5078400215,20140730T000000,1695000.000000,5,4.750000,3940,7067,2.000000,0,0,3,10,3230,710,2008,0,98004,47.623200,-122.205000,1910,7735
475001000,20150406T000000,670000.000000,3,1.750000,1730,3400,1.000000,0,0,5,7,970,760,1928,0,98107,47.666200,-122.364000,1640,5000
627300145,20140814T000000,1148000.000000,10,5.250000,4590,10920,1.000000,0,2,3,9,2500,2090,2008,0,98004,47.586100,-122.113000,2730,10400
7820000038,20141114T000000,454000.000000,3,2.000000,1700,10000,2.000000,0,0,3,8,1700,0,1992,0,98011,47.766100,-122.205000,1460,9621
1189001180,20140603T000000,425000.000000,3,2.250000,1660,6000,1.000000,0,0,3,7,1110,550,1979,0,98122,47.611300,-122.297000,1440,4080
2856101845,20140724T000000,335000.000000,2,1.750000,1000,5100,1.000000,0,0,3,6,940,60,1906,0,98117,47.678700,-122.391000,1900,5100
2310110120,20140808T000000,365000.000000,3,2.500000,2190,5091,2.000000,0,0,3,8,2190,0,2004,0,98038,47.350600,-122.039000,2200,5948
5104520810,20140810T000000,378000.000000,3,2.500000,2150,11672,2.000000,0,0,3,8,2150,0,2004,0,98038,47.351500,-122.006000,2150,5450
8651401960,20150413T000000,179950.000000,4,1.500000,1130,5200,1.000000,0,0,3,6,1130,0,1968,0,98042,47.361600,-122.089000,1140,5200
824059293,20141028T000000,943500.000000,3,2.250000,2370,10890,2.000000,0,0,4,7,2370,0,1980,0,98004,47.582700,-122.197000,2370,9514
6132600165,20140703T000000,850000.000000,3,2.500000,3230,5000,2.000000,0,2,5,8,2430,800,1945,0,98117,47.701100,-122.389000,1820,5000
3935900232,20140929T000000,207000.000000,3,1.000000,920,5546,1.000000,0,0,2,6,920,0,1928,0,98125,47.711400,-122.284000,1300,5546
7349400610,20140812T000000,305000.000000,4,2.250000,2050,12581,2.000000,0,0,4,7,2050,0,1978,0,98002,47.321500,-122.204000,1620,7400
1138020020,20150217T000000,335000.000000,3,1.000000,990,6315,1.000000,0,0,3,7,990,0,1970,0,98034,47.711600,-122.214000,1450,6702
3303860160,20150224T000000,430000.000000,3,2.500000,2670,12806,2.000000,0,0,3,9,2670,0,2010,0,98038,47.368600,-122.059000,3010,7231
34000005,20140618T000000,343566.000000,2,1.000000,1100,4200,1.000000,0,0,3,7,1100,0,1954,0,98136,47.531200,-122.392000,1240,4000
8682310430,20140914T000000,560000.000000,2,2.000000,1680,4647,1.000000,0,0,3,8,1680,0,2008,0,98053,47.708800,-122.015000,1680,4950
8835210130,20140808T000000,300000.000000,2,1.500000,1150,3927,2.000000,0,0,3,7,1150,0,1982,0,98034,47.724800,-122.162000,1400,3425
3864000120,20150408T000000,1175000.000000,4,3.250000,3780,10099,1.000000,0,1,3,11,2240,1540,2006,0,98006,47.550800,-122.192000,3120,10669
3904910480,20140731T000000,490000.000000,3,2.500000,2010,9725,2.000000,0,0,4,8,2010,0,1987,0,98029,47.568000,-122.018000,1850,6858
3705900292,20150428T000000,420000.000000,3,2.000000,1750,9239,1.000000,0,0,3,8,1410,340,1989,0,98133,47.758300,-122.339000,1720,7874
8835800450,20150504T000000,950000.000000,3,2.500000,2780,275033,1.000000,0,0,3,10,2780,0,2006,0,98045,47.449600,-121.766000,1680,16340
2475900855,20140827T000000,340000.000000,3,1.750000,1540,10400,1.000000,0,0,3,6,1540,0,1977,0,98024,47.565100,-121.890000,1090,7500
2123039032,20141027T000000,369900.000000,1,0.750000,760,10079,1.000000,1,4,5,5,760,0,1936,0,98070,47.468300,-122.438000,1230,14267
3758900259,20140507T000000,1040000.000000,4,3.500000,3900,8391,2.000000,0,0,3,10,3900,0,2006,0,98033,47.697900,-122.205000,3820,12268
1419700270,20140507T000000,503000.000000,3,2.750000,1540,6760,1.000000,0,0,5,7,1210,330,1980,0,98034,47.716300,-122.212000,1540,7416
9578060660,20140513T000000,502000.000000,4,2.500000,2040,5616,2.000000,0,0,3,8,2040,0,2012,0,98028,47.773700,-122.238000,2380,4737
3448000344,20141112T000000,599950.000000,5,3.000000,2600,13674,1.000000,0,0,5,8,1300,1300,1967,0,98125,47.717600,-122.302000,2150,7800
1938400010,20141217T000000,244000.000000,3,1.750000,1500,7475,1.000000,0,0,4,8,1500,0,1976,0,98023,47.315500,-122.365000,1940,7475
9194102188,20141009T000000,675000.000000,4,3.500000,3190,6875,2.000000,0,2,3,8,2120,1070,1999,0,98034,47.708200,-122.221000,2550,6875
808300490,20150505T000000,414000.000000,4,2.500000,2120,6497,2.000000,0,0,3,7,2120,0,2003,0,98019,47.724100,-121.957000,2230,6300
4024101478,20150303T000000,498500.000000,4,2.500000,1910,7172,2.000000,0,0,3,8,1910,0,1993,0,98155,47.761500,-122.309000,1630,10127
3826501060,20141009T000000,267000.000000,3,1.750000,1440,10920,1.000000,0,0,4,8,1440,0,1977,0,98030,47.381200,-122.168000,1720,8260
871000170,20141202T000000,535000.000000,2,2.000000,1370,3827,1.000000,0,0,3,7,1020,350,1952,0,98199,47.652000,-122.404000,1550,5102
3204400040,20150304T000000,273950.000000,3,2.250000,1570,3109,2.000000,0,0,3,8,1570,0,2002,0,98092,47.325800,-122.186000,1680,3590
9528104660,20140827T000000,905000.000000,4,3.500000,2980,3000,2.000000,0,0,3,9,2340,640,2008,0,98115,47.676800,-122.326000,1810,4545
7686204675,20150129T000000,248000.000000,4,1.000000,1010,7515,1.000000,0,0,4,6,1010,0,1955,0,98198,47.417400,-122.316000,1330,7515
7558800240,20150414T000000,485000.000000,4,3.250000,1946,17786,2.000000,0,1,4,7,1946,0,1990,0,98070,47.359000,-122.452000,1460,16661
3791400100,20140728T000000,301000.000000,4,2.500000,2810,6146,2.000000,0,0,3,9,2810,0,1998,0,98031,47.404500,-122.208000,2810,6180
7708180040,20140503T000000,625000.000000,4,2.750000,2920,6605,2.000000,0,0,3,8,2920,0,2012,0,98059,47.490900,-122.144000,3030,6605
8673400020,20150311T000000,590000.000000,3,3.000000,1740,1100,3.000000,0,0,3,8,1740,0,2007,0,98107,47.670000,-122.391000,1370,1180
3812400898,20140909T000000,399950.000000,5,2.000000,2760,6420,1.000000,0,0,5,7,1380,1380,1964,0,98118,47.539600,-122.276000,1400,7112
5418500970,20140808T000000,725000.000000,4,2.250000,2880,8882,2.000000,0,0,4,8,2480,400,1965,0,98115,47.699900,-122.284000,2460,9610
