Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmolKg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
6,161,049.0 114.0,19-4903CR-HY-062-0036-04901140-0100A-7,100,9.900000,33.16500,,25.53800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,9.900000,9.890000,33.16500,25.53000,245.7000,0.280000,,,,,,,,,,101,,,,,,,,
6,162,049.0 114.0,19-4903CR-HY-062-0036-04901140-0125A-7,125,8.830000,33.42500,,25.91400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,8.830000,8.820000,33.42500,25.91000,210.2000,0.340000,,,,,,,,,,126,,,,,,,,
6,163,049.0 114.0,19-4903CR-HY-062-0036-04901140-0141A-3,141,8.290000,33.58000,,26.11800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,141.0000,8.290000,8.280000,33.58000,26.11000,191.1000,0.370000,,,,,,,,,,142,,,,,,,,
6,164,049.0 114.0,19-4903CR-HY-062-0036-04901140-0150A-7,150,8.110000,33.63800,,26.19000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,8.110000,8.090000,33.63800,26.19000,184.3000,0.390000,,,,,,,,,,151,,,,,,,,
6,165,049.0 114.0,19-4903CR-HY-062-0036-04901140-0187A-3,187,7.650000,33.80000,,26.38500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,187.0000,7.650000,7.630000,33.80000,26.38000,166.3000,0.450000,,,,,,,,,,188,,,,,,,,
6,166,049.0 114.0,19-4903CR-HY-062-0036-04901140-0200A-7,200,7.500000,33.83300,,26.43300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,7.500000,7.480000,33.83300,26.43000,162.0000,0.470000,,,,,,,,,,201,,,,,,,,
6,167,049.0 114.0,19-4903CR-HY-062-0036-04901140-0250A-7,250,6.980000,33.91600,,26.57100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,6.980000,6.960000,33.91600,26.57000,149.4000,0.550000,,,,,,,,,,252,,,,,,,,
6,168,049.0 114.0,19-4903CR-HY-062-0036-04901140-0279A-3,279,6.720000,33.93000,,26.61700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,279.0000,6.720000,6.690000,33.93000,26.61000,145.3000,0.590000,,,,,,,,,,281,,,,,,,,
6,169,049.0 114.0,19-4903CR-HY-062-0036-04901140-0300A-7,300,6.540000,33.94400,,26.65200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,6.540000,6.510000,33.94400,26.65000,142.2000,0.630000,,,,,,,,,,302,,,,,,,,
6,170,049.0 114.0,19-4903CR-HY-062-0036-04901140-0377A-3,377,5.960000,33.98000,,26.75600,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,377.0000,5.960000,5.930000,33.98000,26.75000,133.1000,0.730000,,,,,,,,,,380,,,,,,,,
6,171,049.0 114.0,19-4903CR-HY-062-0036-04901140-0400A-7,400,5.780000,33.99600,,26.79100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,5.780000,5.750000,33.99600,26.79000,129.9000,0.760000,,,,,,,,,,403,,,,,,,,
6,172,049.0 114.0,19-4903CR-HY-062-0036-04901140-0500A-7,500,5.090000,34.07300,,26.93500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,5.090000,5.050000,34.07300,26.93000,116.9000,0.880000,,,,,,,,,,504,,,,,,,,
6,173,049.0 114.0,19-4903CR-HY-062-0036-04901140-0568A-3,568,4.680000,34.13000,,27.02600,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,568.0000,4.680000,4.640000,34.13000,27.02000,108.5000,0.960000,,,,,,,,,,572,,,,,,,,
6,174,049.0 114.0,19-4903CR-HY-062-0036-04901140-0600A-7,600,4.540000,34.15400,,27.06100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,4.540000,4.490000,34.15400,27.06000,105.3000,1.000000,,,,,,,,,,605,,,,,,,,
6,175,049.0 114.0,19-4903CR-HY-062-0036-04901140-0700A-7,700,4.170000,34.22500,,27.15800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,4.170000,4.120000,34.22500,27.15000,96.70000,1.100000,,,,,,,,,,706,,,,,,,,
6,176,049.0 114.0,19-4903CR-HY-062-0036-04901140-0800A-7,800,3.880000,34.28600,,27.23600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,3.880000,3.820000,34.28600,27.23000,89.70000,1.190000,,,,,,,,,,807,,,,,,,,
6,177,049.0 114.0,19-4903CR-HY-062-0036-04901140-0846A-3,846,3.780000,34.31000,,27.26600,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,846.0000,3.780000,3.720000,34.31000,27.26000,87.10000,1.230000,,,,,,,,,,853,,,,,,,,
6,178,049.0 114.0,19-4903CR-HY-062-0036-04901140-0900A-7,900,3.670000,34.32100,,27.28600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,3.670000,3.600000,34.32100,27.28000,85.50000,1.280000,,,,,,,,,,908,,,,,,,,
6,179,049.0 114.0,19-4903CR-HY-062-0036-04901140-1000A-7,1000,3.480000,34.34200,,27.32200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,3.480000,3.410000,34.34200,27.32000,82.50000,1.360000,,,,,,,,,,1009,,,,,,,,
6,180,049.0 114.0,19-4903CR-HY-062-0036-04901140-1100A-7,1100,3.280000,34.36300,,27.35800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000,3.280000,3.200000,34.36300,27.35000,79.40000,1.440000,,,,,,,,,,1110,,,,,,,,
6,181,049.0 114.0,19-4903CR-HY-062-0036-04901140-1200A-7,1200,3.080000,34.38500,,27.39500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.000,3.080000,3.000000,34.38500,27.39000,76.20000,1.520000,,,,,,,,,,1211,,,,,,,,
6,182,049.0 114.0,19-4903CR-HY-062-0036-04901140-1300A-7,1300,2.880000,34.40800,,27.43200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1300.000,2.880000,2.790000,34.40800,27.43000,72.80000,1.590000,,,,,,,,,,1313,,,,,,,,
6,183,049.0 114.0,19-4903CR-HY-062-0036-04901140-1352A-3,1352,2.780000,34.42000,,27.45000,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1352.000,2.780000,2.690000,34.42000,27.45000,71.10000,1.630000,,,,,,,,,,1365,,,,,,,,
7,184,056.7 146.0,19-4903CR-HY-063-0506-05671460-0000B-3,0,12.50000,33.17000,,25.07300,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,12.50000,12.50000,33.17000,25.07000,287.8000,0.000000,,,,,,,,,,0,,,,,,,,
7,185,056.7 146.0,19-4903CR-HY-063-0506-05671460-0008A-3,8,12.66000,33.24000,,25.09700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,8.000000,12.66000,12.66000,33.24000,25.09000,285.8000,0.020000,,,,,,,,,,8,,,,,,,,
7,186,056.7 146.0,19-4903CR-HY-063-0506-05671460-0010A-7,10,12.66000,33.21200,,25.07500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,12.66000,12.66000,33.21200,25.07000,287.9000,0.020000,,,,,,,,,,10,,,,,,,,
7,187,056.7 146.0,19-4903CR-HY-063-0506-05671460-0020A-7,20,12.64000,33.05700,,24.95900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,12.64000,12.64000,33.05700,24.95000,299.2000,0.050000,,,,,,,,,,20,,,,,,,,
7,188,056.7 146.0,19-4903CR-HY-063-0506-05671460-0021A-3,21,12.64000,33.04000,,24.94600,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,21.00000,12.64000,12.64000,33.04000,24.94000,300.4000,0.060000,,,,,,,,,,21,,,,,,,,
7,189,056.7 146.0,19-4903CR-HY-063-0506-05671460-0030A-7,30,12.64000,33.06800,,24.96800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,12.64000,12.64000,33.06800,24.96000,298.6000,0.080000,,,,,,,,,,30,,,,,,,,
7,190,056.7 146.0,19-4903CR-HY-063-0506-05671460-0043A-3,43,12.64000,33.17000,,25.04800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,43.00000,12.64000,12.63000,33.17000,25.04000,291.4000,0.120000,,,,,,,,,,43,,,,,,,,
7,191,056.7 146.0,19-4903CR-HY-063-0506-05671460-0050A-7,50,12.64000,33.15900,,25.03900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,12.64000,12.63000,33.15900,25.03000,292.3000,0.140000,,,,,,,,,,50,,,,,,,,
7,192,056.7 146.0,19-4903CR-HY-063-0506-05671460-0065A-3,65,12.63000,33.13000,,25.01900,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,65.00000,12.63000,12.62000,33.13000,25.01000,294.6000,0.190000,,,,,,,,,,65,,,,,,,,
7,193,056.7 146.0,19-4903CR-HY-063-0506-05671460-0075A-7,75,12.64000,33.15800,,25.03900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,12.64000,12.63000,33.15800,25.03000,293.0000,0.220000,,,,,,,,,,75,,,,,,,,
7,194,056.7 146.0,19-4903CR-HY-063-0506-05671460-0087A-3,87,12.66000,33.22000,,25.08400,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,87.00000,12.66000,12.65000,33.22000,25.08000,289.1000,0.250000,,,,,,,,,,87,,,,,,,,
7,195,056.7 146.0,19-4903CR-HY-063-0506-05671460-0100A-7,100,12.52000,33.28300,,25.16000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,12.52000,12.51000,33.28300,25.16000,282.1000,0.290000,,,,,,,,,,100,,,,,,,,
7,196,056.7 146.0,19-4903CR-HY-063-0506-05671460-0125A-7,125,11.94000,33.38300,,25.34800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,11.94000,11.92000,33.38300,25.34000,264.8000,0.360000,,,,,,,,,,126,,,,,,,,
7,197,056.7 146.0,19-4903CR-HY-063-0506-05671460-0130A-3,130,11.77000,33.40000,,25.39300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,130.0000,11.77000,11.75000,33.40000,25.39000,260.6000,0.370000,,,,,,,,,,131,,,,,,,,
7,198,056.7 146.0,19-4903CR-HY-063-0506-05671460-0150A-7,150,10.84000,33.42000,,25.57700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,10.84000,10.82000,33.42000,25.57000,243.3000,0.420000,,,,,,,,,,151,,,,,,,,
7,199,056.7 146.0,19-4903CR-HY-063-0506-05671460-0172A-3,172,9.730000,33.44000,,25.78200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,172.0000,9.730000,9.710000,33.44000,25.78000,224.0000,0.470000,,,,,,,,,,173,,,,,,,,
